idoffspring	siresim	damsim	a	e	p	fam	pool
off.22237	id0030	id0031	141.252354695415	423.838439408214	565.090794103629	23	0
off.49190	id0023	id0036	179.253567421415	385.926808049539	565.180375470954	50	0
off.49798	id0023	id0036	153.688912771134	411.543346031717	565.232258802851	50	0
off.39799	id0024	id0036	112.975559703579	452.675014534685	565.650574238264	40	0
off.4797	id0040	id0028	221.036077080294	344.810999180416	565.84707626071	5	0
off.4987	id0040	id0028	93.4819380250329	472.434865444266	565.916803469299	5	0
off.4484	id0040	id0028	82.7572589148618	483.273894818744	566.031153733606	5	0
off.22252	id0030	id0031	31.3497072371347	534.782826346969	566.132533584104	23	0
off.49162	id0023	id0036	153.241982637086	414.756320108069	567.998302745154	50	0
off.40303	id0030	id0034	125.783340759948	442.230075063277	568.013415823225	41	0
off.4108	id0040	id0028	159.002136122819	409.365304484806	568.367440607625	5	0
off.4334	id0040	id0028	153.404038481531	415.149633489519	568.55367197105	5	0
off.836	id0030	id0036	198.33356914012	370.330280545169	568.663849685289	1	0
off.39984	id0024	id0036	71.0620520584354	497.971774083384	569.03382614182	40	0
off.39007	id0024	id0036	222.153507724359	346.947395410885	569.100903135244	40	0
off.39889	id0024	id0036	167.155208820748	402.274411317082	569.42962013783	40	0
off.10966	id0024	id0034	124.86383561735	444.743453274322	569.607288891673	11	0
off.22925	id0030	id0031	42.2088163761058	527.434793180652	569.643609556758	23	0
off.22645	id0030	id0031	97.157293587708	472.502355176932	569.65964876464	23	0
off.19902	id0023	id0035	204.272261798442	365.71706942798	569.989331226422	20	0
off.40561	id0030	id0034	81.5936010240708	488.761757550802	570.355358574873	41	0
off.4093	id0040	id0028	148.285795423326	422.115898669524	570.40169409285	5	0
off.39895	id0024	id0036	172.413070886179	398.064749350021	570.4778202362	40	0
off.4761	id0040	id0028	159.898601431067	410.730337876387	570.628939307454	5	0
off.49828	id0023	id0036	221.639567329116	349.085596409472	570.725163738588	50	0
off.4665	id0040	id0028	278.675716505017	292.072830746358	570.748547251375	5	0
off.39139	id0024	id0036	177.543443665999	393.249493816495	570.792937482494	40	0
off.40086	id0030	id0034	129.475336011777	441.427238401937	570.902574413713	41	0
off.38990	id0033	id0028	242.707933340869	328.357285024293	571.065218365163	39	0
off.49898	id0023	id0036	161.818735503192	409.970577938356	571.789313441548	50	0
off.26517	id0033	id0035	241.328066546208	330.811050250445	572.139116796653	27	0
off.40192	id0030	id0034	161.490595778212	411.017039181401	572.507634959613	41	0
off.19547	id0023	id0035	208.765114826163	363.781253110825	572.546367936988	20	0
off.49720	id0023	id0036	128.435095256691	444.432464156358	572.867559413049	50	0
off.10858	id0024	id0034	142.33342114433	430.582400921703	572.915822066033	11	0
off.49616	id0023	id0036	170.651540184406	402.458344180696	573.109884365102	50	0
off.19770	id0023	id0035	223.38741036471	349.817744169052	573.205154533762	20	0
off.22125	id0030	id0031	-8.23843914534719	581.934050484307	573.69561133896	23	0
off.39161	id0024	id0036	61.6407866696601	512.25865670725	573.89944337691	40	0
off.26827	id0033	id0035	280.058331990898	293.952954518302	574.0112865092	27	0
off.19755	id0023	id0035	399.786805190999	174.642713392347	574.429518583347	20	0
off.10451	id0024	id0034	216.525122035092	358.19735881411	574.722480849203	11	0
off.49569	id0023	id0036	115.988020886884	458.970549642203	574.958570529087	50	0
off.10510	id0024	id0034	124.032540647034	450.934701172208	574.967241819242	11	0
off.40995	id0030	id0034	107.852083374563	467.3075562271	575.159639601662	41	0
off.40360	id0030	id0034	99.9098756261917	476.459083372448	576.368958998639	41	0
off.26946	id0033	id0035	208.423449125793	368.013374972	576.436824097794	27	0
off.22642	id0030	id0031	-3.09335267731034	579.835516591359	576.742163914049	23	0
off.49011	id0023	id0036	131.893398569965	444.997046216303	576.890444786269	50	0
off.39656	id0024	id0036	41.6814807802	535.379812770741	577.061293550941	40	0
off.22019	id0030	id0031	152.866239300379	424.595838158002	577.462077458381	23	0
off.40858	id0030	id0034	169.981455179199	407.48682696092	577.468282140119	41	0
off.39561	id0024	id0036	236.638000400829	341.747025769653	578.385026170482	40	0
off.40227	id0030	id0034	114.947873801452	463.535723525929	578.483597327381	41	0
off.40922	id0030	id0034	124.631355832322	453.933708031778	578.5650638641	41	0
off.40232	id0030	id0034	48.3048092292758	530.482810090674	578.78761931995	41	0
off.556	id0030	id0036	79.8089546958123	499.009204294689	578.818158990501	1	0
off.40138	id0030	id0034	188.922154529955	389.936569904135	578.858724434089	41	0
off.39455	id0024	id0036	137.202174677063	441.660385976592	578.862560653656	40	0
off.4336	id0040	id0028	217.73780005539	361.231807698779	578.969607754169	5	0
off.40629	id0030	id0034	202.51593096009	376.762482643257	579.278413603348	41	0
off.26800	id0033	id0035	234.880977581092	344.811924120614	579.692901701706	27	0
off.38723	id0033	id0028	222.374052692573	357.65061034582	580.024663038393	39	0
off.39554	id0024	id0036	170.214042060536	409.825879517691	580.039921578226	40	0
off.49612	id0023	id0036	91.771885015163	488.410540244895	580.182425260058	50	0
off.38343	id0033	id0028	290.673319398922	289.516132083839	580.189451482761	39	0
off.554	id0030	id0036	154.983105073529	425.294619114352	580.277724187881	1	0
off.40196	id0030	id0034	273.370354808676	307.339665468808	580.710020277485	41	0
off.26994	id0033	id0035	228.237409129276	352.554672921473	580.792082050749	27	0
off.19226	id0023	id0035	237.804286810892	343.135065247374	580.939352058266	20	0
off.22396	id0030	id0031	39.116606748063	542.082980034535	581.199586782598	23	0
off.40579	id0030	id0034	165.19271253167	416.246960002244	581.439672533914	41	0
off.40735	id0030	id0034	114.35858742525	467.081973741418	581.440561166669	41	0
off.38341	id0033	id0028	209.356302375015	372.211184383415	581.567486758431	39	0
off.22686	id0030	id0031	97.484841705955	484.208502567854	581.693344273809	23	0
off.26568	id0033	id0035	318.506089096026	263.192865703905	581.698954799931	27	0
off.49856	id0023	id0036	100.722918153669	481.420567231463	582.143485385133	50	0
off.273	id0030	id0036	228.554822260262	354.264899791867	582.819722052129	1	0
off.49825	id0023	id0036	123.176473359475	459.832083016744	583.008556376219	50	0
off.40224	id0030	id0034	168.717802105886	414.440400588472	583.158202694358	41	0
off.40431	id0030	id0034	84.2545568770925	499.064105361744	583.318662238836	41	0
off.39484	id0024	id0036	209.434175356088	373.91641190967	583.350587265758	40	0
off.19670	id0023	id0035	332.43828721177	251.008765806763	583.447053018534	20	0
off.22042	id0030	id0031	203.89243008162	379.582227768815	583.474657850436	23	0
off.19258	id0023	id0035	105.134572486212	478.458240025086	583.592812511298	20	0
off.19066	id0023	id0035	201.268256894891	383.229076100033	584.497332994924	20	0
off.10119	id0024	id0034	168.498478278266	416.334295016342	584.832773294608	11	0
off.39574	id0024	id0036	174.710139252312	410.242589320372	584.952728572683	40	0
off.26458	id0033	id0035	233.809068656431	351.273936083797	585.083004740228	27	0
off.10652	id0024	id0034	125.163481604848	461.156147668128	586.319629272975	11	0
off.49081	id0023	id0036	118.812068456341	467.728561467173	586.540629923514	50	0
off.4121	id0040	id0028	161.013371590169	425.577310467649	586.590682057818	5	0
off.38955	id0033	id0028	290.744065619145	295.882457094694	586.626522713839	39	0
off.270	id0030	id0036	165.046430433188	421.877356258883	586.923786692071	1	0
off.10811	id0024	id0034	113.880111950029	473.147093355827	587.027205305856	11	0
off.124	id0030	id0036	84.9209475114363	502.154112221563	587.075059732999	1	0
off.10027	id0024	id0034	208.017168715637	379.876367684988	587.893536400625	11	0
off.39819	id0024	id0036	199.996409817158	387.98819857581	587.984608392968	40	0
off.545	id0030	id0036	138.358047865824	449.806499719571	588.164547585395	1	0
off.19036	id0023	id0035	178.756812324647	409.782135444576	588.538947769224	20	0
off.10897	id0024	id0034	165.351124511097	423.299345123233	588.65046963433	11	0
off.39194	id0024	id0036	205.170421279544	383.700395556824	588.870816836367	40	0
off.38384	id0033	id0028	184.460144854867	404.45575735099	588.915902205858	39	0
off.22756	id0030	id0031	131.479681330247	457.437432953114	588.917114283361	23	0
off.10279	id0024	id0034	48.3985331260646	540.840898590782	589.239431716847	11	0
off.22329	id0030	id0031	90.7254531406157	499.172432030559	589.897885171175	23	0
off.10883	id0024	id0034	273.741643018951	316.831315301909	590.57295832086	11	0
off.38073	id0033	id0028	216.78635519339	374.641367681838	591.427722875228	39	0
off.10941	id0024	id0034	207.478239582713	384.117375704577	591.59561528729	11	0
off.40047	id0030	id0034	215.212053202556	376.627059849747	591.839113052303	41	0
off.4451	id0040	id0028	253.156251022242	339.008812954189	592.165063976431	5	0
off.252	id0030	id0036	99.2935655509769	493.032322891874	592.325888442851	1	0
off.4168	id0040	id0028	157.549319481816	435.195481567897	592.744801049713	5	0
off.4040	id0040	id0028	197.884890465973	394.884414514477	592.76930498045	5	0
off.4971	id0040	id0028	166.671873553217	426.411381039199	593.083254592415	5	0
off.49448	id0023	id0036	154.53141762856	438.821312671361	593.352730299921	50	0
off.10867	id0024	id0034	154.827894649842	438.550272957954	593.378167607797	11	0
off.19503	id0023	id0035	170.462456721139	423.228804515375	593.691261236514	20	0
off.4675	id0040	id0028	166.649273709523	427.185941638049	593.835215347572	5	0
off.22442	id0030	id0031	61.0463669768021	533.920684134526	594.967051111328	23	0
off.49354	id0023	id0036	177.17184598918	418.175803554385	595.347649543565	50	0
off.26636	id0033	id0035	385.063293416242	210.955516093358	596.018809509601	27	0
off.19182	id0023	id0035	124.065748418845	472.01279741242	596.078545831264	20	0
off.49610	id0023	id0036	177.472891011989	418.782892671867	596.255783683856	50	0
off.620	id0030	id0036	69.8075062671247	526.838659919853	596.646166186978	1	0
off.4954	id0040	id0028	174.223618210301	422.980079097929	597.20369730823	5	0
off.26776	id0033	id0035	293.329311124898	304.126623477218	597.455934602116	27	0
off.26672	id0033	id0035	270.099281547497	327.412378169697	597.511659717194	27	0
off.19342	id0023	id0035	252.843641263319	344.817788988554	597.661430251873	20	0
off.19061	id0023	id0035	216.917399447026	380.81231450941	597.729713956436	20	0
off.39213	id0024	id0036	105.348927937117	492.705886855622	598.054814792739	40	0
off.19705	id0023	id0035	210.275790289249	388.071536112913	598.347326402162	20	0
off.10969	id0024	id0034	298.183287891408	300.562316151216	598.745604042624	11	0
off.10448	id0024	id0034	222.71133400384	377.195368266841	599.906702270681	11	0
off.39309	id0024	id0036	128.386282131776	471.606507197318	599.992789329094	40	0
off.40828	id0030	id0034	266.584051741077	333.426254192591	600.010305933668	41	0
off.22967	id0030	id0031	35.5898581074649	564.576972789353	600.166830896818	23	0
off.10752	id0024	id0034	208.688249674515	391.568559134383	600.256808808898	11	0
off.330	id0030	id0036	137.509457686369	462.951450290496	600.460907976864	1	0
off.22930	id0030	id0031	2.1240052068471	599.361211542685	601.485216749532	23	0
off.22694	id0030	id0031	62.7920018040032	539.079321037606	601.871322841609	23	0
off.19453	id0023	id0035	251.279252092517	350.957954108815	602.237206201332	20	0
off.10181	id0024	id0034	104.109636629168	498.163697275378	602.273333904546	11	0
off.233	id0030	id0036	131.637643481369	471.050322566362	602.687966047731	1	0
off.4562	id0040	id0028	200.385975311863	402.456402208311	602.842377520174	5	0
off.4672	id0040	id0028	167.988022979429	434.873833015141	602.86185599457	5	0
off.4501	id0040	id0028	264.932159558328	338.388987261989	603.321146820317	5	0
off.10164	id0024	id0034	158.118628955249	445.251518611163	603.370147566412	11	0
off.40660	id0030	id0034	198.932354923594	404.603810603845	603.53616552744	41	0
off.10357	id0024	id0034	140.754584717847	462.95321301252	603.707797730368	11	0
off.940	id0030	id0036	127.391160215936	476.369691769907	603.760851985843	1	0
off.525	id0030	id0036	24.3523330978215	579.790390436515	604.142723534336	1	0
off.22070	id0030	id0031	197.553986947134	406.891940060694	604.445927007829	23	0
off.176	id0030	id0036	139.671829249431	465.33519093071	605.007020180141	1	0
off.10956	id0024	id0034	300.418457181929	304.736608057791	605.15506523972	11	0
off.10315	id0024	id0034	178.058680312733	427.145233840236	605.20391415297	11	0
off.39039	id0024	id0036	56.2766803860914	548.9997006591	605.276381045191	40	0
off.22153	id0030	id0031	103.303485251543	502.135495902763	605.438981154307	23	0
off.22893	id0030	id0031	111.859192533347	494.046234227935	605.905426761281	23	0
off.22649	id0030	id0031	79.436180959438	526.919192907191	606.355373866629	23	0
off.40016	id0030	id0034	166.218427459202	440.189755666281	606.408183125482	41	0
off.26483	id0033	id0035	291.113517433384	315.448176041892	606.561693475276	27	0
off.4284	id0040	id0028	204.177310326326	403.400727552397	607.578037878723	5	0
off.38544	id0033	id0028	280.386402930454	327.442990899002	607.829393829455	39	0
off.26347	id0033	id0035	295.603242884661	312.36357008543	607.966812970091	27	0
off.10626	id0024	id0034	6.76310244234665	601.292669308066	608.055771750413	11	0
off.4845	id0040	id0028	188.807536241576	419.264702695852	608.072238937428	5	0
off.884	id0030	id0036	56.6114784788834	551.902617311068	608.514095789952	1	0
off.10704	id0024	id0034	93.1950442599004	515.372974816552	608.568019076453	11	0
off.38552	id0033	id0028	298.947970296824	309.847076826644	608.795047123468	39	0
off.49534	id0023	id0036	129.502333061591	479.333788664051	608.836121725642	50	0
off.49619	id0023	id0036	159.602199881249	449.24199519448	608.844195075729	50	0
off.49180	id0023	id0036	106.315950044181	502.547891474676	608.863841518856	50	0
off.10397	id0024	id0034	201.736408986908	407.14676984749	608.883178834399	11	0
off.38922	id0033	id0028	263.300474103528	346.253297100622	609.553771204151	39	0
off.38779	id0033	id0028	257.946421684458	351.987387437039	609.933809121497	39	0
off.628	id0030	id0036	193.568482575267	416.665717622976	610.234200198243	1	0
off.22268	id0030	id0031	27.6266223831503	582.710038768963	610.336661152114	23	0
off.49926	id0023	id0036	60.8544231504488	550.043357431891	610.89778058234	50	0
off.49858	id0023	id0036	222.401022968246	388.619251450204	611.020274418449	50	0
off.316	id0030	id0036	197.522201675367	413.715930586205	611.238132261572	1	0
off.4816	id0040	id0028	199.103746000746	412.284471992617	611.388217993363	5	0
off.767	id0030	id0036	20.5822378571661	590.917853260635	611.500091117802	1	0
off.733	id0030	id0036	137.068212223856	474.45454463774	611.522756861596	1	0
off.4470	id0040	id0028	274.019901143386	338.068865485675	612.088766629061	5	0
off.4909	id0040	id0028	169.093208188673	443.201311290288	612.294519478961	5	0
off.39549	id0024	id0036	116.39096211808	496.732417469353	613.123379587433	40	0
off.135	id0030	id0036	60.6705848411203	553.237828645228	613.908413486348	1	0
off.40158	id0030	id0034	306.492350495353	307.979002820587	614.471353315941	41	0
off.19837	id0023	id0035	107.137959423334	507.414814932913	614.552774356247	20	0
off.39287	id0024	id0036	214.557310597142	400.019256795293	614.576567392434	40	0
off.49536	id0023	id0036	198.384548004027	416.385355427939	614.769903431966	50	0
off.40298	id0030	id0034	183.168051861922	431.607293950216	614.775345812138	41	0
off.84	id0030	id0036	103.289806571026	511.506598942871	614.796405513897	1	0
off.49194	id0023	id0036	99.7434366964567	515.870268983163	615.613705679619	50	0
off.630	id0030	id0036	86.156640305632	529.491697841044	615.648338146676	1	0
off.38759	id0033	id0028	195.592239856486	420.282341313262	615.874581169749	39	0
off.39963	id0024	id0036	115.211601742835	500.773239393112	615.984841135946	40	0
off.422	id0030	id0036	104.871949633522	511.214354060863	616.086303694384	1	0
off.49134	id0023	id0036	133.524354288288	483.074271617885	616.598625906173	50	0
off.22779	id0030	id0031	23.8677558643729	592.809838370734	616.677594235107	23	0
off.39795	id0024	id0036	194.553262623127	422.158798300891	616.712060924018	40	0
off.40578	id0030	id0034	142.65613310103	474.374346969395	617.030480070425	41	0
off.38951	id0033	id0028	320.867833457593	297.027536729515	617.895370187108	39	0
off.10880	id0024	id0034	174.762688389096	443.179559884267	617.942248273363	11	0
off.39318	id0024	id0036	129.906162080861	488.042316849019	617.94847892988	40	0
off.22425	id0030	id0031	80.2726183523163	537.760797410488	618.033415762804	23	0
off.22186	id0030	id0031	62.3408845880268	556.670485335838	619.011369923865	23	0
off.38591	id0033	id0028	275.723645391831	343.728604425714	619.452249817546	39	0
off.26083	id0033	id0035	338.762712619748	280.757911572224	619.520624191973	27	0
off.4247	id0040	id0028	219.440324561769	400.42174765896	619.862072220729	5	0
off.39458	id0024	id0036	153.371988824702	466.56292955098	619.934918375682	40	0
off.38746	id0033	id0028	244.314514621258	375.72190472486	620.036419346118	39	0
off.26787	id0033	id0035	325.968826781479	294.087575628191	620.05640240967	27	0
off.49749	id0023	id0036	125.880337904669	494.78380590363	620.6641438083	50	0
off.4441	id0040	id0028	191.008066416198	429.977219788934	620.985286205133	5	0
off.19245	id0023	id0035	180.507820741901	440.573789376747	621.081610118648	20	0
off.38071	id0033	id0028	211.254879457605	410.232008524348	621.486887981953	39	0
off.38282	id0033	id0028	154.79140294118	466.924625363741	621.716028304921	39	0
off.40843	id0030	id0034	292.870625345898	329.039782770317	621.910408116214	41	0
off.49615	id0023	id0036	196.340478803698	425.631284783757	621.971763587454	50	0
off.4512	id0040	id0028	167.954893653075	454.031854883413	621.986748536488	5	0
off.19115	id0023	id0035	262.174200599932	360.256442318323	622.430642918255	20	0
off.39528	id0024	id0036	69.020619600843	553.417760851723	622.438380452566	40	0
off.4719	id0040	id0028	168.72873934894	454.435163383367	623.163902732306	5	0
off.39713	id0024	id0036	143.109882719764	480.081396702576	623.19127942234	40	0
off.40656	id0030	id0034	96.8912004552401	526.870199661792	623.761400117033	41	0
off.40115	id0030	id0034	131.884178392027	491.889501307518	623.773679699545	41	0
off.40090	id0030	id0034	140.871649374464	483.658025329061	624.529674703524	41	0
off.22880	id0030	id0031	37.3854891583688	587.255340899676	624.640830058045	23	0
off.4104	id0040	id0028	265.932771311878	360.071801510625	626.004572822503	5	0
off.39677	id0024	id0036	135.681083265337	490.612004875063	626.293088140401	40	0
off.40459	id0030	id0034	154.95970730384	471.357079090867	626.316786394707	41	0
off.22332	id0030	id0031	98.5937102717755	528.071178596959	626.664888868734	23	0
off.40727	id0030	id0034	66.7365756090835	560.032592399652	626.769168008735	41	0
off.38437	id0033	id0028	261.361595554529	365.722704228012	627.084299782541	39	0
off.10141	id0024	id0034	208.749151853152	418.871729177569	627.620881030722	11	0
off.39185	id0024	id0036	154.851065225713	473.158209403458	628.009274629171	40	0
off.49886	id0023	id0036	119.815295801406	508.221442039295	628.036737840701	50	0
off.4898	id0040	id0028	109.902743342141	518.384475035721	628.287218377862	5	0
off.791	id0030	id0036	79.177628992811	549.186358916759	628.36398790957	1	0
off.49483	id0023	id0036	232.57329233431	395.869846018834	628.443138353144	50	0
off.10933	id0024	id0034	245.575390071295	383.013054966905	628.5884450382	11	0
off.26660	id0033	id0035	364.533564486397	264.122001438544	628.655565924941	27	0
off.22449	id0030	id0031	110.214347803621	518.903712432088	629.118060235709	23	0
off.10676	id0024	id0034	178.372218742581	451.055023504788	629.427242247369	11	0
off.38743	id0033	id0028	148.980150938388	480.478569622301	629.458720560689	39	0
off.22644	id0030	id0031	149.178239800898	480.392521982693	629.57076178359	23	0
off.38683	id0033	id0028	254.001793964196	376.307058975092	630.308852939288	39	0
off.26014	id0033	id0035	389.743090479174	240.576153083792	630.319243562967	27	0
off.39645	id0024	id0036	147.853922368972	482.532296093216	630.386218462187	40	0
off.346	id0030	id0036	103.838131020327	527.624219722631	631.462350742958	1	0
off.26534	id0033	id0035	200.467044612317	431.176979031387	631.644023643704	27	0
off.10375	id0024	id0034	220.730111069596	410.98386387498	631.713974944576	11	0
off.22508	id0030	id0031	154.381563626549	477.377639401662	631.759203028211	23	0
off.26469	id0033	id0035	301.507425340139	330.359272305242	631.86669764538	27	0
off.467	id0030	id0036	172.022172050433	459.978105991517	632.000278041951	1	0
off.49182	id0023	id0036	169.636607859148	462.802243235517	632.438851094665	50	0
off.26663	id0033	id0035	248.05838910249	384.415473334803	632.473862437294	27	0
off.10759	id0024	id0034	145.807780064633	487.003369741209	632.811149805842	11	0
off.49336	id0023	id0036	94.9325830982994	538.115315895142	633.047898993442	50	0
off.10020	id0024	id0034	194.25356936562	439.992057734624	634.245627100244	11	0
off.4471	id0040	id0028	106.643886747977	527.960986160492	634.604872908469	5	0
off.40046	id0030	id0034	166.941149089662	467.711594339712	634.652743429374	41	0
off.39522	id0024	id0036	155.648754091597	479.131309408427	634.780063500024	40	0
off.39069	id0024	id0036	155.380802406679	479.596485051899	634.977287458577	40	0
off.22782	id0030	id0031	74.3574273540039	560.967144095951	635.324571449955	23	0
off.38966	id0033	id0028	314.329487104709	321.360102613865	635.689589718573	39	0
off.758	id0030	id0036	111.049886290143	525.155326381418	636.205212671562	1	0
off.10852	id0024	id0034	292.402670738453	344.156722126148	636.559392864601	11	0
off.19433	id0023	id0035	247.700232441223	388.935869550243	636.636101991467	20	0
off.39382	id0024	id0036	126.000929814329	511.073934858164	637.074864672493	40	0
off.38574	id0033	id0028	261.367795288621	375.806037372104	637.173832660725	39	0
off.19190	id0023	id0035	176.752335534235	460.903147348106	637.655482882341	20	0
off.22322	id0030	id0031	182.891334826399	454.986962590964	637.878297417362	23	0
off.10925	id0024	id0034	184.768098475101	453.63853458827	638.406633063371	11	0
off.19351	id0023	id0035	163.706308150966	474.911360572794	638.617668723761	20	0
off.40555	id0030	id0034	183.876465207622	454.817577895921	638.694043103543	41	0
off.371	id0030	id0036	118.592887938377	520.145316339104	638.738204277481	1	0
off.19006	id0023	id0035	249.257247058123	389.673024909004	638.930271967127	20	0
off.40973	id0030	id0034	208.406079223974	430.753068791885	639.15914801586	41	0
off.10825	id0024	id0034	156.270898899162	483.012501353733	639.283400252895	11	0
off.4480	id0040	id0028	100.882781574844	538.8337824807	639.716564055544	5	0
off.40244	id0030	id0034	164.006040243835	475.957326273056	639.963366516891	41	0
off.19110	id0023	id0035	313.594328684317	326.71629152588	640.310620210196	20	0
off.40255	id0030	id0034	149.836613549586	490.654794083391	640.491407632977	41	0
off.326	id0030	id0036	168.632304951834	471.961053737195	640.593358689029	1	0
off.19349	id0023	id0035	186.920858626349	453.949081062154	640.869939688503	20	0
off.22998	id0030	id0031	176.56051208955	464.532075620821	641.092587710372	23	0
off.49107	id0023	id0036	103.88473926543	537.897230554309	641.781969819738	50	0
off.4437	id0040	id0028	115.533808790234	526.577008205531	642.110816995765	5	0
off.39578	id0024	id0036	159.499114339812	482.973515910678	642.472630250491	40	0
off.907	id0030	id0036	50.3634222216802	592.426396523204	642.789818744884	1	0
off.129	id0030	id0036	120.05618376997	523.567151446753	643.623335216723	1	0
off.26129	id0033	id0035	243.093933008649	400.540918847825	643.634851856474	27	0
off.38550	id0033	id0028	313.94380248138	329.807515922118	643.751318403498	39	0
off.19854	id0023	id0035	267.920588318635	375.983677754841	643.904266073476	20	0
off.10474	id0024	id0034	210.525671358483	433.724295378934	644.249966737417	11	0
off.49220	id0023	id0036	148.456288575151	495.915934199397	644.372222774548	50	0
off.26518	id0033	id0035	201.445929650783	443.048461160257	644.494390811039	27	0
off.10129	id0024	id0034	338.507424115131	306.148383439576	644.655807554708	11	0
off.26510	id0033	id0035	233.870224965213	410.911053888169	644.781278853382	27	0
off.10092	id0024	id0034	183.623395492555	461.559357222023	645.182752714578	11	0
off.38206	id0033	id0028	269.689013685562	375.532990142185	645.222003827747	39	0
off.22150	id0030	id0031	73.9764489900328	571.338880711465	645.315329701497	23	0
off.22293	id0030	id0031	147.405360372482	498.13640913672	645.541769509203	23	0
off.38504	id0033	id0028	159.82845649125	485.833877828999	645.662334320249	39	0
off.247	id0030	id0036	93.3156526951451	552.443244183732	645.758896878877	1	0
off.4572	id0040	id0028	234.645211642482	411.329765806641	645.974977449123	5	0
off.38174	id0033	id0028	352.71553475319	293.349219401915	646.064754155105	39	0
off.4016	id0040	id0028	207.188659261152	439.090284538315	646.278943799467	5	0
off.38928	id0033	id0028	241.336159105798	404.949972062858	646.286131168655	39	0
off.4028	id0040	id0028	216.69255896478	429.798351643157	646.490910607937	5	0
off.10546	id0024	id0034	255.7276727849	391.509739735305	647.237412520205	11	0
off.49053	id0023	id0036	69.5187331929559	577.744908390997	647.263641583953	50	0
off.26376	id0033	id0035	254.257047223606	393.33022791816	647.587275141766	27	0
off.402	id0030	id0036	94.6288329136977	553.09384831613	647.722681229827	1	0
off.26349	id0033	id0035	228.02365797776	419.94922247226	647.97288045002	27	0
off.19752	id0023	id0035	309.705258785522	338.534361296419	648.239620081941	20	0
off.26459	id0033	id0035	287.026132006719	361.231361497957	648.257493504675	27	0
off.801	id0030	id0036	96.0932934619329	553.26375197808	649.357045440013	1	0
off.10479	id0024	id0034	303.939596307957	345.87115051943	649.810746827387	11	0
off.40926	id0030	id0034	220.874892290592	429.122245654362	649.997137944954	41	0
off.19329	id0023	id0035	269.085670113192	380.960067334857	650.045737448049	20	0
off.19516	id0023	id0035	176.00861728082	474.333154280067	650.341771560887	20	0
off.403	id0030	id0036	119.218359197166	531.225134869446	650.443494066611	1	0
off.22776	id0030	id0031	101.967823989949	548.679459306106	650.647283296055	23	0
off.4513	id0040	id0028	135.914606800094	514.772463663243	650.687070463337	5	0
off.22896	id0030	id0031	134.217220575044	516.504184797652	650.721405372696	23	0
off.4504	id0040	id0028	250.64642842902	400.299825316893	650.946253745913	5	0
off.22133	id0030	id0031	88.7358757571311	562.570067556797	651.305943313928	23	0
off.22837	id0030	id0031	120.400178054807	531.327327673978	651.727505728785	23	0
off.38899	id0033	id0028	299.088640226662	352.814611459066	651.903251685728	39	0
off.4407	id0040	id0028	179.64345470591	472.363491615592	652.006946321502	5	0
off.38580	id0033	id0028	318.791219686305	333.220577883164	652.01179756947	39	0
off.19646	id0023	id0035	251.679607941471	400.795400201274	652.475008142745	20	0
off.39928	id0024	id0036	127.675275129195	524.897957120457	652.573232249652	40	0
off.716	id0030	id0036	92.3876562878396	560.877899499707	653.265555787546	1	0
off.22446	id0030	id0031	39.973853681872	613.484474956069	653.458328637941	23	0
off.26064	id0033	id0035	296.239461954592	357.500922385351	653.740384339944	27	0
off.19085	id0023	id0035	210.723060652313	444.090296319338	654.813356971651	20	0
off.4885	id0040	id0028	176.89037522865	478.299618790562	655.189994019212	5	0
off.26389	id0033	id0035	182.34055863659	472.968419803274	655.308978439864	27	0
off.39972	id0024	id0036	69.7228209373085	585.692550964594	655.415371901903	40	0
off.19242	id0023	id0035	177.940184268614	477.650983719453	655.591167988067	20	0
off.22573	id0030	id0031	79.4919454126378	576.322850498506	655.814795911144	23	0
off.19628	id0023	id0035	295.131667772417	360.917129822436	656.048797594853	20	0
off.19033	id0023	id0035	214.836530999218	441.39239287458	656.228923873798	20	0
off.4356	id0040	id0028	195.900277190334	460.680674852913	656.580952043247	5	0
off.4514	id0040	id0028	194.187803106849	462.491294581653	656.679097688502	5	0
off.38623	id0033	id0028	292.737240679694	364.150239914733	656.887480594427	39	0
off.532	id0030	id0036	173.819327522804	483.112094338776	656.93142186158	1	0
off.19412	id0023	id0035	51.9064556899584	605.309559726659	657.216015416617	20	0
off.10570	id0024	id0034	107.755613369544	549.720572513238	657.476185882782	11	0
off.10634	id0024	id0034	149.04978492575	509.836654790696	658.886439716446	11	0
off.4338	id0040	id0028	271.295613212126	387.619023385179	658.914636597305	5	0
off.22541	id0030	id0031	203.745069823119	455.209595891633	658.954665714752	23	0
off.40969	id0030	id0034	79.3827767085859	579.60890748766	658.991684196245	41	0
off.10264	id0024	id0034	111.64947829204	547.467285442279	659.11676373432	11	0
off.39712	id0024	id0036	168.938230949965	490.609935785466	659.548166735431	40	0
off.10177	id0024	id0034	63.90499965635	595.881504861447	659.786504517797	11	0
off.19567	id0023	id0035	146.264840528497	513.998962936608	660.263803465105	20	0
off.4462	id0040	id0028	97.72130166951	562.558266396827	660.279568066337	5	0
off.39952	id0024	id0036	99.2756349383457	561.238903004874	660.51453794322	40	0
off.22361	id0030	id0031	62.1294676508149	598.822359592837	660.951827243652	23	0
off.10591	id0024	id0034	62.7519305929612	598.208606347404	660.960536940365	11	0
off.565	id0030	id0036	18.0638588213484	643.199588443758	661.263447265106	1	0
